1420083975,347300,12.89677512,2015-01-01 12:46
1420085183,347000,1,2015-01-01 13:06
1420085255,347000,19,2015-01-01 13:07
1420087252,345000,3,2015-01-01 13:40
1420088554,345000,0.99946666,2015-01-01 14:02
1420090002,345000,0.8,2015-01-01 14:26
1420090552,345000,2.2,2015-01-01 14:35
1420091407,345500,0.01447178,2015-01-01 14:50
1420091918,347500,4.01438849,2015-01-01 14:58
1420091919,347500,0.01438849,2015-01-01 14:58
1420092191,344500,1,2015-01-01 15:03
1420092605,347400,0.8,2015-01-01 15:10
1420092618,347400,0.8,2015-01-01 15:10
1420092619,347400,0.2,2015-01-01 15:10
1420092625,347400,0.3,2015-01-01 15:10
1420092638,347400,0.4,2015-01-01 15:10
1420092642,347400,0.8,2015-01-01 15:10
1420092654,347400,0.3,2015-01-01 15:10
1420092660,347400,0.4,2015-01-01 15:11
1420092667,347400,0.8,2015-01-01 15:11
1420092708,347500,0.8,2015-01-01 15:11
1420092870,347400,15.9,2015-01-01 15:14
1420093758,344700,1,2015-01-01 15:29
1420093759,344700,0.5,2015-01-01 15:29
1420093759,344600,0.32742,2015-01-01 15:29
1420093981,344600,2.17377907,2015-01-01 15:33
1420094496,344100,0.01453065,2015-01-01 15:41
1420094496,344600,0.46484852,2015-01-01 15:41
1420094909,343200,0.002914,2015-01-01 15:48
1420098278,345900,0.5,2015-01-01 16:44
1420098279,345900,0.5,2015-01-01 16:44
1420098279,345900,0.5,2015-01-01 16:44
1420098281,346000,8.5,2015-01-01 16:44
1420098832,344000,1,2015-01-01 16:53
1420098833,344000,1,2015-01-01 16:53
1420099678,343000,0.5,2015-01-01 17:07
1420099678,343000,1,2015-01-01 17:07
1420100144,342000,0.16498086,2015-01-01 17:15
1420100145,342000,0.91,2015-01-01 17:15
1420100163,345200,0.5,2015-01-01 17:16
1420100165,342000,0.5,2015-01-01 17:16
1420101802,344000,0.5,2015-01-01 17:43
1420101807,344000,0.5,2015-01-01 17:43
1420101813,344000,0.5,2015-01-01 17:43
1420102058,344000,0.5,2015-01-01 17:47
1420102062,344000,0.5,2015-01-01 17:47
1420102070,344000,0.5,2015-01-01 17:47
1420102077,344000,0.5,2015-01-01 17:47
1420102081,344000,0.5,2015-01-01 17:48
1420102090,344000,0.5,2015-01-01 17:48
1420102095,344000,0.5,2015-01-01 17:48
1420102102,344000,0.5,2015-01-01 17:48
1420102109,344000,0.5,2015-01-01 17:48
1420102116,344000,0.5,2015-01-01 17:48
1420102121,344000,0.5,2015-01-01 17:48
1420102127,344000,0.5,2015-01-01 17:48
1420102133,344000,0.5,2015-01-01 17:48
1420102140,344000,0.5,2015-01-01 17:49
1420102147,344000,0.5,2015-01-01 17:49
1420102160,344000,0.5,2015-01-01 17:49
1420102171,344000,0.5,2015-01-01 17:49
1420102180,344000,0.5,2015-01-01 17:49
1420102193,344000,0.5,2015-01-01 17:49
1420102204,344000,0.5,2015-01-01 17:50
1420102213,344000,0.5,2015-01-01 17:50
1420102224,344000,0.5,2015-01-01 17:50
1420102233,343900,0.5,2015-01-01 17:50
1420102245,343900,0.5,2015-01-01 17:50
1420102251,343900,0.5,2015-01-01 17:50
1420102257,343900,0.5,2015-01-01 17:50
1420102261,343900,0.5,2015-01-01 17:51
1420102273,343900,0.5,2015-01-01 17:51
1420102280,344000,0.5,2015-01-01 17:51
1420102289,344000,0.5,2015-01-01 17:51
1420102295,344000,0.5,2015-01-01 17:51
1420102302,344000,0.5,2015-01-01 17:51
1420102309,344000,0.5,2015-01-01 17:51
1420102314,344000,0.5,2015-01-01 17:51
1420102318,344000,0.5,2015-01-01 17:51
1420102326,344000,0.5,2015-01-01 17:52
1420102330,344000,0.5,2015-01-01 17:52
1420102341,344000,0.5,2015-01-01 17:52
1420102349,344000,0.5,2015-01-01 17:52
1420102360,344000,0.5,2015-01-01 17:52
1420102371,343900,0.5,2015-01-01 17:52
1420102378,343900,0.5,2015-01-01 17:52
1420102390,343900,0.5,2015-01-01 17:53
1420102401,343900,0.5,2015-01-01 17:53
1420102414,343900,0.5,2015-01-01 17:53
1420102425,343900,0.5,2015-01-01 17:53
1420102431,343900,0.5,2015-01-01 17:53
1420102435,343900,0.5,2015-01-01 17:53
1420102441,343900,0.5,2015-01-01 17:54
1420102448,343900,0.5,2015-01-01 17:54
1420102453,344000,0.5,2015-01-01 17:54
1420102459,344000,0.5,2015-01-01 17:54
1420102465,344000,0.5,2015-01-01 17:54
1420102472,344000,0.5,2015-01-01 17:54
1420102478,344000,0.5,2015-01-01 17:54
1420102482,344000,0.5,2015-01-01 17:54
1420102525,344000,0.5,2015-01-01 17:55
1420102538,344000,0.5,2015-01-01 17:55
1420102548,344000,0.5,2015-01-01 17:55
1420102553,344000,0.5,2015-01-01 17:55
1420102568,344000,0.5,2015-01-01 17:56
1420102582,344000,0.5,2015-01-01 17:56
1420102592,344000,0.5,2015-01-01 17:56
1420102603,344000,0.5,2015-01-01 17:56
1420102611,344000,0.5,2015-01-01 17:56
1420102626,344000,0.5,2015-01-01 17:57
1420102635,344000,0.5,2015-01-01 17:57
1420102642,344000,0.5,2015-01-01 17:57
1420102646,344000,0.5,2015-01-01 17:57
1420102653,344000,0.5,2015-01-01 17:57
1420102657,344000,0.5,2015-01-01 17:57
1420102825,344000,0.5,2015-01-01 18:00
1420102831,344000,0.157,2015-01-01 18:00
1420102959,343000,1,2015-01-01 18:02
1420104036,343500,0.14556041,2015-01-01 18:20
1420106597,343500,0.02911208,2015-01-01 19:03
1420106606,343500,19.97088792,2015-01-01 19:03
1420108558,343500,0.672,2015-01-01 19:35
1420108559,343900,0.20112823,2015-01-01 19:35
1420109402,343100,0.1,2015-01-01 19:50
1420112802,343800,0.84351367,2015-01-01 20:46
1420113756,343700,1.1,2015-01-01 21:02
1420113895,343700,3,2015-01-01 21:04
1420113905,343700,5.385016,2015-01-01 21:05
1420113926,343800,0.43630017,2015-01-01 21:05
1420114249,343800,0.08726003,2015-01-01 21:10
1420115477,343800,3.49609657,2015-01-01 21:31
1420120272,343800,0.13682956,2015-01-01 22:51
1420121723,343000,0.005248,2015-01-01 23:15
1420123116,345000,0.105248,2015-01-01 23:38
1420123117,345000,0.4,2015-01-01 23:38
1420123143,345200,0.30037369,2015-01-01 23:39
1420131687,345000,0.2,2015-01-02 2:01
1420132069,345000,0.8,2015-01-02 2:07
1420132213,345000,0.2,2015-01-02 2:10
1420132820,345000,0.01,2015-01-02 2:20
1420132933,343100,0.01923066,2015-01-02 2:22
1420133085,345000,0.12173913,2015-01-02 2:24
1420133378,345000,0.28985507,2015-01-02 2:29
